,index,gender,car,reality,child_num,income_total,income_type,edu_type,family_type,house_type,DAYS_BIRTH,DAYS_EMPLOYED,FLAG_MOBIL,work_phone,phone,email,occyp_type,family_size,begin_month,credit
22643,22643,F,Y,Y,A,157500.0,Pensioner,Higher education,Separated,House / apartment,63,0.0,A,N,N,N,A,A,16.0,2.0
22644,22644,F,Y,Y,A,270000.0,State servant,Higher education,Married,House / apartment,60,3505.0,A,N,N,N,B,B,37.0,2.0
22646,22646,M,Y,Y,A,234000.0,Working,Secondary / secondary special,Married,House / apartment,42,3016.0,A,N,N,N,B,B,37.0,1.0
22647,22647,F,Y,N,B,67500.0,State servant,Higher education,Married,House / apartment,38,5370.0,B,Y,N,N,B,C,32.0,1.0
22649,22649,F,Y,Y,A,360000.0,Commercial associate,Secondary / secondary special,Married,Municipal apartment,45,2997.0,A,N,N,N,B,B,54.0,1.0
22653,22653,F,N,N,B,67500.0,Working,Secondary / secondary special,Married,House / apartment,45,6959.0,A,N,N,N,B,C,6.0,2.0
22654,22654,M,N,Y,A,202500.0,Working,Secondary / secondary special,Civil marriage,House / apartment,29,742.0,A,N,N,N,B,B,1.0,1.0
22656,22656,M,N,Y,B,135000.0,Working,Secondary / secondary special,Married,House / apartment,34,5345.0,A,N,N,N,B,C,60.0,2.0
22659,22659,F,N,Y,B,166500.0,Working,Secondary / secondary special,Married,House / apartment,55,3505.0,B,N,Y,N,A,C,14.0,2.0
22661,22661,F,Y,N,B,90000.0,Working,Secondary / secondary special,Married,House / apartment,41,991.0,A,N,N,N,B,C,26.0,2.0
22662,22662,M,Y,Y,A,259500.0,Working,Higher education,Civil marriage,House / apartment,29,705.0,A,N,N,N,B,B,21.0,2.0
22663,22663,F,N,Y,A,81000.0,Working,Secondary / secondary special,Married,House / apartment,45,3017.0,C,Y,Y,N,B,B,6.0,2.0
22664,22664,F,N,Y,A,81000.0,State servant,Higher education,Widow,House / apartment,53,6712.0,A,N,N,N,B,A,35.0,1.0
22665,22665,F,N,N,A,90000.0,State servant,Higher education,Married,Rented apartment,43,1536.0,A,N,N,N,B,B,31.0,2.0
22666,22666,F,N,N,A,202500.0,Working,Secondary / secondary special,Married,House / apartment,52,429.0,B,N,Y,N,B,B,55.0,2.0
22667,22667,F,N,Y,A,153000.0,Pensioner,Higher education,Married,House / apartment,59,0.0,B,N,Y,N,A,B,16.0,0.0
22669,22669,F,N,N,A,225000.0,State servant,Secondary / secondary special,Married,House / apartment,41,3505.0,A,N,N,N,B,B,56.0,2.0
22670,22670,M,N,Y,C,270000.0,Working,Secondary / secondary special,Married,House / apartment,34,3608.0,A,N,N,N,B,D,13.0,2.0
22671,22671,M,N,Y,B,202500.0,State servant,Higher education,Married,House / apartment,29,2355.0,A,N,N,N,B,C,6.0,1.0
22673,22673,M,N,Y,A,135000.0,Working,Secondary / secondary special,Married,House / apartment,25,928.0,A,N,N,N,A,B,47.0,2.0
22674,22674,F,N,Y,A,202500.0,Working,Secondary / secondary special,Married,House / apartment,55,3700.0,A,N,N,N,B,B,5.0,2.0
22676,22676,F,N,Y,A,157500.0,Working,Secondary / secondary special,Married,House / apartment,34,1621.0,B,N,Y,N,C,B,28.0,2.0
22678,22678,F,N,Y,A,225000.0,Pensioner,Secondary / secondary special,Married,House / apartment,52,0.0,A,N,N,N,A,B,29.0,2.0
22679,22679,M,N,N,B,270000.0,Working,Secondary / secondary special,Married,House / apartment,27,554.0,B,Y,N,N,D,C,21.0,0.0
22680,22680,F,N,Y,A,126000.0,Working,Higher education,Single / not married,House / apartment,54,2905.0,B,N,N,Y,B,A,52.0,2.0
22681,22681,M,N,Y,A,247500.0,Working,Secondary / secondary special,Married,House / apartment,52,765.0,B,Y,N,N,B,B,21.0,1.0
22682,22682,F,N,N,B,157500.0,Working,Secondary / secondary special,Married,House / apartment,26,1810.0,C,Y,Y,N,B,C,37.0,1.0
22683,22683,M,Y,N,A,180000.0,Commercial associate,Incomplete higher,Single / not married,With parents,26,195.0,A,N,N,N,B,A,9.0,0.0
22684,22684,F,N,Y,A,180000.0,Pensioner,Secondary / secondary special,Widow,House / apartment,64,0.0,A,N,N,N,A,A,40.0,2.0
22686,22686,F,Y,Y,A,112500.0,Working,Secondary / secondary special,Married,House / apartment,40,5817.0,A,N,N,N,B,B,30.0,0.0
22687,22687,F,N,Y,A,121500.0,Commercial associate,Higher education,Single / not married,Rented apartment,30,3873.0,B,Y,N,N,B,A,10.0,2.0
22688,22688,F,N,Y,B,180000.0,Commercial associate,Secondary / secondary special,Separated,House / apartment,50,2101.0,C,N,Y,Y,B,B,19.0,2.0
22689,22689,F,Y,Y,A,103500.0,Working,Secondary / secondary special,Married,House / apartment,29,126.0,B,N,Y,N,B,B,20.0,0.0
22690,22690,F,N,Y,B,180000.0,Commercial associate,Secondary / secondary special,Separated,House / apartment,50,2101.0,C,N,Y,Y,B,B,60.0,2.0
22691,22691,F,N,Y,B,67500.0,Commercial associate,Higher education,Married,House / apartment,34,1466.0,A,N,N,N,B,C,6.0,2.0
22693,22693,F,N,Y,C,202500.0,Working,Higher education,Married,House / apartment,37,3259.0,B,N,Y,N,B,D,1.0,1.0
22694,22694,M,Y,Y,A,270000.0,Working,Higher education,Married,House / apartment,29,412.0,A,N,N,N,B,B,48.0,2.0
22695,22695,F,N,Y,A,45000.0,Working,Secondary / secondary special,Married,House / apartment,53,1649.0,C,Y,Y,N,A,B,11.0,2.0
22696,22696,M,N,Y,A,259500.0,Pensioner,Secondary / secondary special,Widow,House / apartment,59,0.0,A,N,N,N,A,A,22.0,2.0
22697,22697,F,Y,Y,B,225000.0,Working,Higher education,Married,House / apartment,38,1591.0,C,Y,Y,N,B,C,9.0,2.0
22698,22698,M,N,N,A,315000.0,Pensioner,Higher education,Married,House / apartment,41,0.0,A,N,N,N,A,B,55.0,0.0
22699,22699,M,Y,N,A,135000.0,Working,Secondary / secondary special,Married,House / apartment,28,1638.0,A,N,N,N,B,B,59.0,1.0
22700,22700,F,Y,Y,A,135000.0,Pensioner,Secondary / secondary special,Married,House / apartment,60,0.0,A,N,N,N,A,B,32.0,2.0
22701,22701,M,Y,Y,B,112500.0,Working,Incomplete higher,Married,With parents,35,338.0,A,N,N,N,B,C,1.0,1.0
22702,22702,F,N,Y,A,292500.0,Pensioner,Secondary / secondary special,Single / not married,House / apartment,61,0.0,A,N,N,N,A,A,9.0,2.0
22704,22704,M,Y,N,A,121500.0,Working,Secondary / secondary special,Single / not married,House / apartment,30,3518.0,B,Y,N,N,B,A,49.0,2.0
22705,22705,M,Y,Y,B,135000.0,Working,Secondary / secondary special,Married,House / apartment,44,5064.0,A,N,N,N,B,C,39.0,2.0
22706,22706,M,N,Y,A,157500.0,Commercial associate,Secondary / secondary special,Single / not married,House / apartment,39,878.0,A,N,N,N,B,A,7.0,1.0
22707,22707,F,N,Y,B,112500.0,Working,Secondary / secondary special,Married,House / apartment,27,2530.0,C,Y,Y,N,B,C,19.0,1.0
22708,22708,M,Y,N,A,162000.0,Working,Secondary / secondary special,Married,House / apartment,52,4089.0,C,Y,N,Y,B,B,25.0,0.0
22709,22709,F,N,Y,A,99000.0,State servant,Higher education,Married,Municipal apartment,64,151.0,B,N,Y,N,B,B,19.0,0.0
22710,22710,F,N,Y,C,202500.0,Working,Higher education,Married,House / apartment,37,3259.0,B,N,Y,N,B,D,0.0,0.0
22711,22711,F,Y,Y,B,135000.0,Commercial associate,Secondary / secondary special,Married,House / apartment,30,856.0,A,N,N,N,B,C,29.0,2.0
22712,22712,F,N,Y,A,135000.0,Pensioner,Secondary / secondary special,Married,House / apartment,56,0.0,A,N,N,N,A,B,55.0,0.0
22714,22714,F,N,N,C,180000.0,Working,Secondary / secondary special,Married,House / apartment,33,127.0,B,Y,N,N,C,D,47.0,0.0
22715,22715,M,N,Y,A,157500.0,Working,Secondary / secondary special,Married,House / apartment,57,2423.0,A,N,N,N,B,B,55.0,2.0
22716,22716,M,Y,N,A,99000.0,Working,Secondary / secondary special,Married,House / apartment,57,1252.0,B,Y,N,N,B,B,11.0,2.0
22717,22717,M,N,Y,A,180000.0,Working,Lower secondary,Civil marriage,House / apartment,35,2191.0,A,N,N,N,D,B,58.0,2.0
22718,22718,M,Y,Y,C,225000.0,Working,Secondary / secondary special,Married,House / apartment,29,2531.0,B,Y,N,N,B,D,52.0,2.0
22719,22719,F,N,N,A,103500.0,Pensioner,Secondary / secondary special,Single / not married,House / apartment,64,0.0,B,N,Y,N,A,A,6.0,2.0
22720,22720,M,N,Y,B,135000.0,Working,Secondary / secondary special,Married,House / apartment,28,1022.0,A,N,N,N,B,C,31.0,1.0
22721,22721,F,N,Y,A,63000.0,Working,Secondary / secondary special,Married,House / apartment,46,229.0,B,N,Y,N,B,B,11.0,2.0
22722,22722,M,Y,Y,A,173250.0,Working,Secondary / secondary special,Civil marriage,House / apartment,44,2362.0,B,Y,N,N,B,B,33.0,2.0
22724,22724,M,N,N,A,90000.0,Working,Secondary / secondary special,Married,Municipal apartment,36,2829.0,C,Y,Y,N,B,B,15.0,2.0
22725,22725,F,Y,Y,B,135000.0,Working,Secondary / secondary special,Separated,House / apartment,32,648.0,C,Y,Y,N,B,B,10.0,1.0
22726,22726,F,N,Y,A,180000.0,Working,Secondary / secondary special,Married,House / apartment,47,2493.0,A,N,N,N,B,B,7.0,2.0
22727,22727,M,N,Y,A,360000.0,Working,Secondary / secondary special,Married,House / apartment,52,777.0,A,N,N,N,B,B,24.0,2.0
22728,22728,M,Y,Y,A,220500.0,Working,Secondary / secondary special,Married,House / apartment,31,441.0,B,Y,N,N,B,B,5.0,2.0
22729,22729,F,N,Y,B,315000.0,Commercial associate,Higher education,Single / not married,House / apartment,37,2193.0,A,N,N,N,A,B,38.0,1.0
22730,22730,F,Y,Y,A,225000.0,Working,Higher education,Married,House / apartment,33,3717.0,A,N,N,N,B,B,27.0,0.0
22732,22732,F,N,Y,B,180000.0,Working,Secondary / secondary special,Married,House / apartment,41,2284.0,A,N,N,N,B,C,29.0,2.0
22734,22734,F,N,Y,A,139500.0,Commercial associate,Secondary / secondary special,Married,House / apartment,56,5707.0,B,N,Y,N,A,B,16.0,2.0
22735,22735,F,N,Y,A,180000.0,State servant,Secondary / secondary special,Married,House / apartment,47,4267.0,A,N,N,N,A,B,34.0,2.0
22736,22736,M,Y,Y,A,126000.0,Working,Higher education,Single / not married,House / apartment,39,863.0,B,Y,N,N,D,A,4.0,0.0
22737,22737,F,N,Y,C,270000.0,Commercial associate,Higher education,Married,House / apartment,41,3860.0,B,Y,N,N,B,D,56.0,0.0
22738,22738,F,N,Y,A,56700.0,Pensioner,Secondary / secondary special,Married,House / apartment,56,0.0,A,N,N,N,A,B,17.0,2.0
22739,22739,M,Y,Y,B,247500.0,State servant,Secondary / secondary special,Married,House / apartment,32,3579.0,A,N,N,N,D,C,7.0,1.0
22740,22740,F,N,Y,B,108000.0,State servant,Secondary / secondary special,Married,House / apartment,38,3277.0,A,N,N,N,B,C,19.0,0.0
22741,22741,F,Y,Y,A,153000.0,Pensioner,Secondary / secondary special,Married,House / apartment,60,0.0,B,N,Y,N,A,B,51.0,2.0
22742,22742,F,N,N,A,180000.0,Pensioner,Higher education,Married,House / apartment,52,0.0,B,N,Y,N,A,B,13.0,2.0
22743,22743,F,Y,Y,C,259500.0,Commercial associate,Higher education,Married,House / apartment,41,2734.0,B,N,Y,N,A,D,13.0,2.0
22744,22744,F,Y,Y,B,135000.0,Working,Higher education,Married,House / apartment,27,2311.0,A,N,N,N,A,C,11.0,0.0
22747,22747,F,N,Y,A,135000.0,Pensioner,Secondary / secondary special,Single / not married,House / apartment,40,0.0,A,N,N,N,A,A,46.0,2.0
22748,22748,F,N,N,C,112500.0,State servant,Secondary / secondary special,Married,House / apartment,27,1162.0,C,Y,Y,N,B,D,35.0,0.0
22749,22749,M,Y,Y,A,225000.0,Pensioner,Higher education,Married,House / apartment,66,0.0,A,N,N,N,A,B,4.0,1.0
22750,22750,F,N,Y,A,202500.0,Pensioner,Higher education,Single / not married,House / apartment,58,0.0,C,N,Y,Y,A,A,44.0,2.0
22751,22751,F,N,N,A,144000.0,Pensioner,Secondary / secondary special,Married,House / apartment,54,0.0,A,N,N,N,A,B,20.0,2.0
22752,22752,F,N,N,B,135000.0,Working,Higher education,Separated,House / apartment,35,2043.0,B,N,Y,N,B,B,45.0,2.0
22753,22753,M,N,Y,A,157500.0,Working,Secondary / secondary special,Single / not married,House / apartment,23,1509.0,C,Y,Y,N,B,A,17.0,2.0
22754,22754,M,Y,Y,A,259500.0,State servant,Secondary / secondary special,Married,House / apartment,47,3500.0,A,N,N,N,A,B,22.0,0.0
22755,22755,F,N,N,B,67500.0,Working,Secondary / secondary special,Married,House / apartment,30,362.0,B,N,Y,N,B,C,5.0,2.0
22756,22756,M,N,Y,A,46948.5,Pensioner,Secondary / secondary special,Single / not married,House / apartment,57,0.0,A,N,N,N,A,A,14.0,1.0
22758,22758,F,N,Y,C,135000.0,Working,Secondary / secondary special,Married,House / apartment,39,1738.0,A,N,N,N,C,D,9.0,2.0
22759,22759,F,N,N,A,135000.0,Commercial associate,Higher education,Married,House / apartment,33,4031.0,D,Y,Y,Y,B,B,11.0,2.0
22760,22760,M,Y,Y,A,292500.0,Working,Secondary / secondary special,Married,Rented apartment,46,901.0,A,N,N,N,A,B,13.0,1.0
22763,22763,F,N,Y,A,180000.0,Working,Secondary / secondary special,Married,House / apartment,37,3010.0,A,N,N,N,B,B,51.0,0.0
22765,22765,F,N,Y,A,135000.0,Pensioner,Higher education,Married,House / apartment,58,0.0,B,N,Y,N,A,B,6.0,2.0
22766,22766,M,Y,N,B,135000.0,Working,Secondary / secondary special,Married,House / apartment,28,1184.0,B,Y,N,N,B,C,25.0,1.0
22767,22767,F,N,Y,A,157500.0,Working,Secondary / secondary special,Separated,House / apartment,50,1534.0,A,N,N,N,B,A,59.0,1.0
22769,22769,M,N,Y,A,90000.0,Working,Secondary / secondary special,Single / not married,House / apartment,28,226.0,C,Y,Y,N,B,A,15.0,1.0
22770,22770,F,Y,Y,A,202500.0,Commercial associate,Secondary / secondary special,Married,House / apartment,50,7048.0,A,N,N,N,B,B,27.0,1.0
22771,22771,F,N,Y,A,103500.0,Working,Secondary / secondary special,Civil marriage,House / apartment,59,4254.0,A,N,N,N,C,B,27.0,0.0
22772,22772,F,N,N,B,135000.0,State servant,Secondary / secondary special,Separated,House / apartment,44,5148.0,A,N,N,N,C,B,32.0,2.0
22773,22773,F,Y,Y,C,135000.0,State servant,Secondary / secondary special,Married,House / apartment,39,6094.0,B,Y,N,N,B,D,34.0,2.0
22774,22774,F,N,Y,A,121500.0,Pensioner,Secondary / secondary special,Married,House / apartment,64,0.0,A,N,N,N,A,B,12.0,2.0
22776,22776,F,N,Y,A,99000.0,State servant,Secondary / secondary special,Single / not married,House / apartment,48,402.0,A,N,N,N,B,B,40.0,2.0
22777,22777,M,Y,Y,A,157500.0,Working,Higher education,Separated,House / apartment,55,1213.0,C,Y,Y,N,B,A,3.0,1.0
22779,22779,F,N,Y,A,90000.0,Commercial associate,Secondary / secondary special,Married,House / apartment,55,1107.0,A,N,N,N,B,B,53.0,2.0
22780,22780,F,N,Y,A,90000.0,Pensioner,Secondary / secondary special,Widow,House / apartment,59,0.0,A,N,N,N,A,A,3.0,1.0
22781,22781,F,N,N,B,259500.0,Working,Higher education,Married,With parents,48,2593.0,B,Y,N,N,D,C,37.0,0.0
22782,22782,F,N,Y,A,157500.0,Working,Secondary / secondary special,Single / not married,House / apartment,50,4946.0,A,N,N,N,B,A,30.0,2.0
22783,22783,F,N,Y,A,202500.0,State servant,Secondary / secondary special,Separated,House / apartment,46,1692.0,A,N,N,N,C,A,42.0,1.0
22784,22784,F,N,Y,A,360000.0,Pensioner,Secondary / secondary special,Married,House / apartment,62,0.0,A,N,N,N,A,B,35.0,0.0
22785,22785,F,N,Y,A,157500.0,Working,Secondary / secondary special,Civil marriage,House / apartment,38,2542.0,A,N,N,N,B,B,21.0,0.0
22786,22786,F,N,Y,A,270000.0,Working,Secondary / secondary special,Separated,House / apartment,61,1781.0,A,N,N,N,B,A,58.0,1.0
22787,22787,F,N,Y,B,90000.0,Working,Secondary / secondary special,Civil marriage,House / apartment,24,152.0,B,Y,N,N,C,C,9.0,2.0
22788,22788,F,N,Y,A,202500.0,Commercial associate,Higher education,Widow,House / apartment,45,4635.0,A,N,N,N,B,A,34.0,2.0
22789,22789,M,N,Y,B,144000.0,Working,Higher education,Married,House / apartment,35,3471.0,B,N,Y,N,B,C,15.0,2.0
22790,22790,F,N,N,A,202500.0,Commercial associate,Higher education,Civil marriage,House / apartment,25,339.0,B,N,Y,N,B,B,50.0,2.0
22791,22791,F,N,N,A,139500.0,Working,Higher education,Single / not married,House / apartment,32,980.0,B,N,Y,N,A,A,37.0,2.0
22792,22792,M,N,Y,B,225000.0,State servant,Secondary / secondary special,Married,House / apartment,25,2054.0,A,N,N,N,B,C,36.0,2.0
22793,22793,F,N,N,A,157500.0,Working,Secondary / secondary special,Single / not married,House / apartment,40,2754.0,A,N,N,N,B,A,20.0,1.0
22794,22794,F,N,Y,B,90000.0,Working,Secondary / secondary special,Married,House / apartment,48,7070.0,B,N,N,Y,A,C,44.0,2.0
22795,22795,F,N,N,A,117000.0,Working,Secondary / secondary special,Married,House / apartment,56,4438.0,C,Y,Y,N,B,B,9.0,0.0
22796,22796,F,Y,N,C,67500.0,Working,Secondary / secondary special,Married,Municipal apartment,31,1160.0,B,Y,N,N,B,D,10.0,2.0
22797,22797,M,Y,N,A,90000.0,Working,Secondary / secondary special,Married,House / apartment,42,4004.0,C,Y,Y,N,A,B,38.0,2.0
22798,22798,M,N,N,A,135000.0,Pensioner,Secondary / secondary special,Married,House / apartment,62,0.0,B,N,Y,N,A,B,19.0,2.0
22799,22799,M,N,N,A,135000.0,Pensioner,Secondary / secondary special,Married,House / apartment,56,0.0,B,N,Y,N,A,B,5.0,2.0
22800,22800,M,N,N,B,225000.0,Commercial associate,Higher education,Married,House / apartment,28,2348.0,A,N,N,N,B,C,17.0,2.0
22801,22801,F,N,Y,B,63000.0,Commercial associate,Secondary / secondary special,Married,House / apartment,39,2987.0,A,N,N,N,B,C,58.0,2.0
22802,22802,F,Y,Y,A,112500.0,Working,Secondary / secondary special,Widow,House / apartment,53,2633.0,A,N,N,N,A,A,38.0,2.0
22803,22803,F,Y,Y,A,67500.0,Pensioner,Incomplete higher,Married,House / apartment,58,0.0,B,N,Y,N,A,B,17.0,2.0
22804,22804,F,N,Y,B,157500.0,Working,Secondary / secondary special,Married,House / apartment,28,1721.0,B,N,Y,N,A,C,24.0,1.0
22805,22805,F,N,Y,A,270000.0,State servant,Higher education,Married,House / apartment,37,167.0,C,Y,Y,N,D,B,36.0,2.0
22807,22807,F,N,Y,A,112500.0,Working,Secondary / secondary special,Married,House / apartment,23,1562.0,A,N,N,N,B,B,4.0,2.0
22808,22808,F,N,Y,B,198000.0,Working,Secondary / secondary special,Single / not married,House / apartment,50,1596.0,C,Y,Y,N,B,B,34.0,2.0
22809,22809,F,N,Y,B,216000.0,Working,Higher education,Single / not married,House / apartment,28,1782.0,B,N,Y,N,B,B,2.0,1.0
22810,22810,F,N,Y,A,247500.0,Pensioner,Higher education,Married,House / apartment,60,0.0,A,N,N,N,A,B,23.0,0.0
22811,22811,F,N,Y,A,202500.0,Working,Secondary / secondary special,Married,House / apartment,43,2879.0,B,N,Y,N,B,B,33.0,0.0
22812,22812,M,N,N,A,171000.0,Commercial associate,Incomplete higher,Single / not married,House / apartment,31,166.0,C,Y,Y,N,B,A,25.0,2.0
22813,22813,M,N,Y,B,225000.0,Working,Secondary / secondary special,Married,House / apartment,44,1254.0,A,N,N,N,C,C,50.0,0.0
22814,22814,M,Y,Y,A,180000.0,Working,Secondary / secondary special,Married,House / apartment,38,209.0,B,N,Y,N,B,B,19.0,2.0
22815,22815,M,Y,Y,A,360000.0,Working,Secondary / secondary special,Married,House / apartment,47,3236.0,A,N,N,N,B,B,36.0,2.0
22816,22816,F,Y,Y,C,144000.0,Working,Secondary / secondary special,Married,House / apartment,30,2937.0,C,Y,Y,N,A,D,56.0,2.0
22817,22817,F,N,N,A,112500.0,Working,Secondary / secondary special,Married,With parents,27,1648.0,C,Y,Y,N,A,B,40.0,2.0
22818,22818,F,N,Y,A,63000.0,Working,Secondary / secondary special,Married,House / apartment,54,1574.0,B,Y,N,N,B,B,4.0,1.0
22819,22819,F,N,Y,A,112500.0,Working,Secondary / secondary special,Married,House / apartment,45,4574.0,A,N,N,N,A,B,17.0,2.0
22820,22820,F,N,Y,A,328500.0,Pensioner,Secondary / secondary special,Civil marriage,House / apartment,57,0.0,A,N,N,N,A,B,13.0,0.0
22822,22822,F,Y,N,B,259500.0,Pensioner,Secondary / secondary special,Civil marriage,House / apartment,54,0.0,B,N,Y,N,A,C,24.0,1.0
22823,22823,F,N,N,C,135000.0,Working,Secondary / secondary special,Separated,House / apartment,36,1254.0,B,Y,N,N,B,C,7.0,2.0
22824,22824,F,N,Y,A,157500.0,Pensioner,Secondary / secondary special,Widow,House / apartment,65,0.0,A,N,N,N,A,A,8.0,2.0
22825,22825,F,Y,N,B,259500.0,Pensioner,Secondary / secondary special,Civil marriage,House / apartment,54,0.0,B,N,Y,N,A,C,39.0,2.0
22826,22826,M,Y,Y,A,259500.0,Working,Higher education,Married,House / apartment,32,1830.0,C,Y,N,Y,A,B,41.0,1.0
22827,22827,F,N,N,B,202500.0,Commercial associate,Secondary / secondary special,Separated,House / apartment,29,3166.0,A,N,N,N,B,B,40.0,2.0
22828,22828,F,N,N,B,180000.0,Working,Secondary / secondary special,Single / not married,Municipal apartment,29,1298.0,A,N,N,N,B,B,48.0,2.0
22829,22829,F,N,N,A,153000.0,Pensioner,Secondary / secondary special,Separated,House / apartment,63,0.0,B,N,Y,N,A,A,22.0,2.0
22830,22830,F,N,Y,B,148500.0,Commercial associate,Higher education,Civil marriage,House / apartment,43,1036.0,C,Y,Y,N,B,C,41.0,2.0
22831,22831,M,Y,Y,A,259500.0,Working,Higher education,Civil marriage,Rented apartment,32,4542.0,B,Y,N,N,A,B,15.0,1.0
22832,22832,F,N,N,A,108000.0,Pensioner,Secondary / secondary special,Widow,House / apartment,60,0.0,A,N,N,N,A,A,23.0,2.0
22833,22833,F,Y,N,A,259500.0,Working,Higher education,Married,House / apartment,42,3965.0,C,Y,Y,N,A,B,10.0,2.0
22834,22834,M,Y,Y,B,180000.0,Working,Higher education,Married,With parents,32,1680.0,B,Y,N,N,B,C,32.0,2.0
22835,22835,F,N,N,A,122400.0,Working,Secondary / secondary special,Married,House / apartment,57,1155.0,C,Y,N,Y,C,B,11.0,0.0
22836,22836,F,N,N,A,99000.0,Working,Higher education,Married,House / apartment,40,5521.0,A,N,N,N,A,B,13.0,1.0
22837,22837,F,N,Y,A,270000.0,Commercial associate,Higher education,Single / not married,House / apartment,38,3050.0,C,N,Y,Y,B,A,30.0,0.0
22838,22838,M,Y,Y,A,135000.0,Working,Higher education,Married,House / apartment,24,614.0,C,Y,Y,N,B,B,9.0,1.0
